วันที่,day_name,day_type,is_holiday,holiday_subject,รถไฟฟ้า ARL,รถไฟฟ้า BTS,รถไฟฟ้าสายสีชมพู,รถไฟฟ้าสายสีน้ำเงิน,รถไฟฟ้าสายสีม่วง,รถไฟฟ้าสายสีเหลือง,รถไฟฟ้าสายสีแดง,rain_average,day_of_week,is_weekend,month,rain
2024-06-23,วันอาทิตย์,0,normal,normal,56329.0,523798.0,28073.0,260631.0,38213.0,32339.0,21595.0,0.0,6,1,6,0
2024-06-24,วันจันทร์,1,normal,normal,71495.0,767984.0,56956.0,454685.0,79022.0,40119.0,34702.0,0.0,0,0,6,0
2024-06-25,วันอังคาร,1,normal,normal,71319.0,800530.0,63190.0,483334.0,82466.0,42129.0,34658.0,1.3777777777777778,1,0,6,0
2024-06-26,วันพุธ,1,normal,normal,70271.0,819013.0,66104.0,472797.0,82381.0,40796.0,33176.0,1.1777777777777778,2,0,6,0
2024-06-27,วันพหัสบดี,1,normal,normal,72258.0,832486.0,64127.0,479285.0,81738.0,40611.0,35082.0,0.1333333333333333,3,0,6,0
2024-06-28,วันศุกร์,1,normal,normal,77996.0,912230.0,71823.0,532552.0,86639.0,46270.0,39424.0,3.1555555555555554,4,0,6,0
2024-06-29,วันเสาร์,0,normal,normal,57806.0,662743.0,51431.0,369555.0,53513.0,34767.0,26086.0,0.0888888888888888,5,1,6,0
2024-06-30,วันอาทิตย์,0,normal,normal,53462.0,599115.0,43970.0,311978.0,46229.0,31024.0,23750.0,1.6888888888888889,6,1,6,0
2024-07-01,วันจันทร์,1,normal,normal,68969.0,818410.0,67835.0,475912.0,84882.0,43530.0,35826.0,0.1555555555555555,0,0,7,0
2024-07-02,วันอังคาร,1,normal,normal,71044.0,842506.0,67621.0,493567.0,85760.0,43783.0,34689.0,0.0222222222222222,1,0,7,0
2024-07-03,วันพุธ,1,normal,normal,71399.0,842254.0,67322.0,494029.0,84516.0,44020.0,33812.0,0.8888888888888888,2,0,7,0
2024-07-04,วันพหัสบดี,1,normal,normal,71190.0,830360.0,65201.0,487085.0,84074.0,43344.0,33969.0,3.4444444444444446,3,0,7,0
2024-07-05,วันศุกร์,1,normal,normal,75047.0,881375.0,72372.0,505606.0,85737.0,45855.0,36713.0,0.0,4,0,7,0
2024-07-06,วันเสาร์,0,normal,normal,54817.0,646461.0,47279.0,337137.0,50274.0,32864.0,24182.0,0.0444444444444444,5,1,7,0
2024-07-07,วันอาทิตย์,0,normal,normal,49703.0,550573.0,38690.0,271148.0,40157.0,28430.0,22875.0,0.0444444444444444,6,1,7,0
2024-07-08,วันจันทร์,1,normal,normal,69973.0,805541.0,65218.0,467161.0,81928.0,40906.0,35378.0,0.0666666666666666,0,0,7,0
2024-07-09,วันอังคาร,1,normal,normal,70467.0,827577.0,64368.0,485043.0,84008.0,41809.0,34487.0,0.0222222222222222,1,0,7,0
2024-07-10,วันพุธ,1,normal,normal,71395.0,826075.0,64009.0,489460.0,82869.0,43499.0,34163.0,0.9333333333333332,2,0,7,0
2024-07-11,วันพหัสบดี,1,normal,normal,71568.0,836177.0,67197.0,492108.0,84385.0,43219.0,34917.0,0.0888888888888888,3,0,7,0
2024-07-12,วันศุกร์,1,normal,normal,74307.0,877643.0,72295.0,504737.0,84803.0,46163.0,37813.0,0.6888888888888889,4,0,7,0
2024-07-13,วันเสาร์,0,normal,normal,53903.0,625075.0,44727.0,321604.0,47062.0,31603.0,24155.0,0.5111111111111111,5,1,7,0
2024-07-14,วันอาทิตย์,0,normal,normal,47761.0,527811.0,37505.0,264151.0,38982.0,27221.0,21571.0,0.0,6,1,7,0
2024-07-15,วันจันทร์,1,normal,normal,70235.0,799975.0,64559.0,464388.0,81324.0,40691.0,35071.0,0.0888888888888888,0,0,7,0
2024-07-16,วันอังคาร,1,normal,normal,70525.0,810565.0,63765.0,477932.0,82637.0,40991.0,34661.0,0.0,1,0,7,0
2024-07-17,วันพุธ,1,normal,normal,70088.0,820603.0,64156.0,485611.0,81479.0,41785.0,34822.0,0.0222222222222222,2,0,7,0
2024-07-18,วันพหัสบดี,1,normal,normal,71698.0,825150.0,67197.0,485123.0,82580.0,41262.0,35199.0,0.0222222222222222,3,0,7,0
2024-07-19,วันศุกร์,1,normal,normal,76138.0,867313.0,68722.0,498315.0,84736.0,44887.0,39289.0,0.0444444444444444,4,0,7,0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,50757.0,580230.0,28023.0,305878.0,41873.0,28523.0,24418.0,0.1333333333333333,5,1,7,0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),44800.0,502667.0,32812.0,255844.0,35046.0,25763.0,19515.0,1.6222222222222222,6,1,7,0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,47770.0,469654.0,32372.0,253216.0,37568.0,24312.0,21719.0,0.1111111111111111,0,0,7,0
2024-07-23,วันอังคาร,1,normal,normal,70648.0,813924.0,64782.0,486045.0,83141.0,40705.0,36178.0,0.1777777777777777,1,0,7,0
2024-07-24,วันพุธ,1,normal,normal,71696.0,834734.0,64655.0,495379.0,82774.0,40721.0,35942.0,0.0888888888888888,2,0,7,0
2024-07-25,วันพหัสบดี,1,normal,normal,73604.0,849048.0,65666.0,504210.0,83305.0,42313.0,37197.0,0.2444444444444444,3,0,7,0
2024-07-26,วันศุกร์,1,normal,normal,76313.0,885157.0,70425.0,519612.0,84042.0,44550.0,41319.0,0.1333333333333333,4,0,7,0
2024-07-27,วันเสาร์,0,normal,normal,54008.0,620805.0,43769.0,326718.0,46852.0,29675.0,25430.0,3.2666666666666666,5,1,7,0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,49099.0,532263.0,35800.0,284689.0,36588.0,28562.0,21214.0,0.1111111111111111,6,1,7,0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,46289.0,465608.0,32696.0,231972.0,34474.0,24026.0,21437.0,1.511111111111111,0,0,7,0
2024-07-30,วันอังคาร,1,normal,normal,72813.0,832121.0,68097.0,487233.0,83893.0,41233.0,37423.0,0.1111111111111111,1,0,7,0
2024-07-31,วันพุธ,1,normal,normal,73981.0,849647.0,67654.0,496793.0,83350.0,43839.0,36490.0,0.0444444444444444,2,0,7,0
2024-08-01,วันพหัสบดี,1,normal,normal,73687.0,853605.0,66925.0,503425.0,85203.0,43662.0,36870.0,0.0,3,0,8,0
2024-08-02,วันศุกร์,1,normal,normal,75041.0,892210.0,70133.0,509422.0,85591.0,45999.0,38900.0,0.0,4,0,8,0
2024-08-03,วันเสาร์,0,normal,normal,58234.0,669561.0,46873.0,328019.0,49458.0,35477.0,26349.0,5.4,5,1,8,1
2024-08-04,วันอาทิตย์,0,normal,normal,50617.0,569569.0,39029.0,285639.0,40737.0,32427.0,23179.0,2.1333333333333333,6,1,8,0
2024-08-05,วันจันทร์,1,normal,normal,74423.0,851276.0,68056.0,501022.0,84098.0,46727.0,36713.0,0.0666666666666666,0,0,8,0
2024-08-06,วันอังคาร,1,normal,normal,74189.0,867943.0,66304.0,514916.0,85314.0,45019.0,36104.0,0.4888888888888889,1,0,8,0
2024-08-07,วันพุธ,1,normal,normal,74712.0,855497.0,65789.0,513348.0,84238.0,45905.0,35858.0,0.0222222222222222,2,0,8,0
2024-08-08,วันพหัสบดี,1,normal,normal,76502.0,865595.0,66914.0,517352.0,85964.0,44453.0,36513.0,0.0,3,0,8,0
2024-08-09,วันศุกร์,1,normal,normal,81554.0,905285.0,71390.0,527474.0,87352.0,47305.0,40763.0,0.0,4,0,8,0
2024-08-10,วันเสาร์,0,normal,normal,56971.0,638490.0,45439.0,328527.0,50507.0,34373.0,25254.0,0.0666666666666666,5,1,8,0
2024-08-11,วันอาทิตย์,0,normal,normal,49625.0,563921.0,37618.0,277332.0,38560.0,30420.0,21139.0,0.0,6,1,8,0
2024-08-12,วันจันทร์,0,holiday,วันแม่,47946.0,479930.0,34530.0,229916.0,33803.0,26824.0,21160.0,2.533333333333333,0,0,8,0
2024-08-13,วันอังคาร,1,normal,normal,76290.0,838131.0,66223.0,503204.0,85420.0,43597.0,37376.0,0.4888888888888889,1,0,8,0
2024-08-14,วันพุธ,1,normal,normal,76161.0,836772.0,65185.0,507564.0,84821.0,42773.0,36227.0,0.0222222222222222,2,0,8,0
2024-08-15,วันพหัสบดี,1,normal,normal,77439.0,866218.0,66979.0,526157.0,86308.0,44127.0,36367.0,0.0,3,0,8,0
2024-08-16,วันศุกร์,1,normal,normal,81142.0,914866.0,70297.0,540117.0,86868.0,46362.0,39689.0,0.0444444444444444,4,0,8,0
2024-08-17,วันเสาร์,0,normal,normal,58076.0,657328.0,46942.0,347175.0,49260.0,32912.0,26625.0,0.0222222222222222,5,1,8,0
2024-08-18,วันอาทิตย์,0,normal,normal,50568.0,542236.0,41775.0,284779.0,40385.0,28313.0,24564.0,0.0222222222222222,6,1,8,0
2024-08-19,วันจันทร์,1,normal,normal,75580.0,808145.0,64893.0,492716.0,84126.0,43575.0,37910.0,1.0,0,0,8,0
2024-08-20,วันอังคาร,1,normal,normal,74677.0,832357.0,66587.0,515616.0,86110.0,44560.0,37636.0,0.2222222222222222,1,0,8,0
2024-08-21,วันพุธ,1,normal,normal,74486.0,831910.0,65003.0,515040.0,85955.0,43700.0,36687.0,0.2222222222222222,2,0,8,0
2024-08-22,วันพหัสบดี,1,normal,normal,76192.0,838586.0,63236.0,518950.0,85540.0,44994.0,37018.0,0.0222222222222222,3,0,8,0
2024-08-23,วันศุกร์,1,normal,normal,80284.0,896565.0,67570.0,534342.0,87259.0,47242.0,40457.0,0.2888888888888889,4,0,8,0
2024-08-24,วันเสาร์,0,normal,normal,56465.0,633891.0,43382.0,324692.0,48203.0,32505.0,24770.0,2.533333333333333,5,1,8,0
2024-08-25,วันอาทิตย์,0,normal,normal,52394.0,561601.0,42696.0,294551.0,45621.0,27850.0,26054.0,0.0222222222222222,6,1,8,0
2024-08-26,วันจันทร์,1,normal,normal,74451.0,826018.0,64330.0,490472.0,83640.0,43047.0,38022.0,1.3333333333333333,0,0,8,0
2024-08-27,วันอังคาร,1,normal,normal,75031.0,852220.0,64970.0,504792.0,85364.0,42767.0,36910.0,2.533333333333333,1,0,8,0
2024-08-28,วันพุธ,1,normal,normal,73626.0,847389.0,65859.0,502200.0,84549.0,44723.0,36699.0,0.0222222222222222,2,0,8,0
2024-08-29,วันพหัสบดี,1,normal,normal,73827.0,843523.0,64589.0,496695.0,84514.0,44100.0,37065.0,0.0,3,0,8,0
2024-08-30,วันศุกร์,1,normal,normal,79018.0,926294.0,71669.0,523504.0,87633.0,48035.0,42678.0,0.0222222222222222,4,0,8,0
2024-08-31,วันเสาร์,0,normal,normal,58756.0,686522.0,52578.0,354788.0,52053.0,35802.0,29884.0,0.0888888888888888,5,1,8,0
2024-09-01,วันอาทิตย์,0,normal,normal,53077.0,581465.0,42823.0,297641.0,42284.0,32418.0,25256.0,1.6888888888888889,6,1,9,0
2024-09-02,วันจันทร์,1,normal,normal,75521.0,837071.0,67627.0,495700.0,85518.0,46656.0,38618.0,2.7333333333333334,0,0,9,0
2024-09-03,วันอังคาร,1,normal,normal,75236.0,847335.0,68100.0,507545.0,87630.0,48979.0,37328.0,1.7111111111111112,1,0,9,0
2024-09-04,วันพุธ,1,normal,normal,74777.0,852339.0,68434.0,508147.0,87104.0,48317.0,37027.0,0.0666666666666666,2,0,9,0
2024-09-05,วันพหัสบดี,1,normal,normal,74098.0,845084.0,67560.0,507633.0,87229.0,46488.0,37601.0,0.3111111111111111,3,0,9,0
2024-09-06,วันศุกร์,1,normal,normal,78111.0,892533.0,141252.0,1046696.0,175712.0,98460.0,42084.0,0.0,4,0,9,0
2024-09-07,วันเสาร์,0,normal,normal,55306.0,641202.0,45570.0,339729.0,50566.0,34899.0,26822.0,0.0222222222222222,5,1,9,0
2024-09-08,วันอาทิตย์,0,normal,normal,49673.0,521473.0,37900.0,270968.0,40636.0,29540.0,23998.0,0.0666666666666666,6,1,9,0
2024-09-09,วันจันทร์,1,normal,normal,72282.0,801673.0,64932.0,486152.0,83587.0,45014.0,38063.0,0.0888888888888888,0,0,9,0
2024-09-10,วันอังคาร,1,normal,normal,68413.0,829609.0,62784.0,501321.0,85669.0,46119.0,37627.0,0.0,1,0,9,0
2024-09-11,วันพุธ,1,normal,normal,71463.0,1630934.0,59924.0,505492.0,86034.0,45367.0,36385.0,1.933333333333333,2,0,9,0
2024-09-12,วันพหัสบดี,1,normal,normal,73007.0,821590.0,63515.0,499754.0,84394.0,45366.0,37092.0,0.0666666666666666,3,0,9,0
2024-09-13,วันศุกร์,1,normal,normal,75000.0,856692.0,68635.0,513241.0,86387.0,47411.0,39892.0,0.5555555555555556,4,0,9,0
2024-09-14,วันเสาร์,0,normal,normal,56015.0,620774.0,43801.0,323647.0,48171.0,32664.0,25681.0,0.7333333333333333,5,1,9,0
2024-09-15,วันอาทิตย์,0,normal,normal,49007.0,518190.0,38167.0,263721.0,38811.0,27543.0,22679.0,0.8666666666666667,6,1,9,0
2024-09-16,วันจันทร์,1,normal,normal,73955.0,820003.0,65412.0,480960.0,82714.0,44643.0,37126.0,0.0,0,0,9,0
2024-09-17,วันอังคาร,1,normal,normal,76014.0,839722.0,65610.0,496589.0,84446.0,44387.0,36468.0,1.6888888888888889,1,0,9,0
2024-09-18,วันพุธ,1,normal,normal,73412.0,831619.0,67957.0,494994.0,85130.0,47063.0,36466.0,0.8666666666666667,2,0,9,0
2024-09-19,วันพหัสบดี,1,normal,normal,73226.0,827912.0,64792.0,498345.0,83731.0,45409.0,36777.0,0.3333333333333333,3,0,9,0
2024-09-20,วันศุกร์,1,normal,normal,76144.0,872153.0,71902.0,513561.0,87175.0,47615.0,40993.0,0.0666666666666666,4,0,9,0
2024-09-21,วันเสาร์,0,normal,normal,54252.0,595837.0,41831.0,307394.0,45202.0,31373.0,24075.0,0.7333333333333333,5,1,9,0
2024-09-22,วันอาทิตย์,0,normal,normal,47699.0,487499.0,38335.0,261130.0,38488.0,29968.0,22809.0,0.0888888888888888,6,1,9,0
2024-09-23,วันจันทร์,1,normal,normal,69547.0,766431.0,62369.0,459436.0,79715.0,42832.0,36628.0,0.0666666666666666,0,0,9,0
2024-09-24,วันอังคาร,1,normal,normal,69575.0,783589.0,62323.0,469250.0,80846.0,43068.0,36127.0,1.5555555555555556,1,0,9,0
2024-09-25,วันพุธ,1,normal,normal,71280.0,807318.0,65019.0,482442.0,82220.0,44160.0,36029.0,0.1555555555555555,2,0,9,0
2024-09-26,วันพหัสบดี,1,normal,normal,71768.0,805061.0,64062.0,479961.0,82030.0,45904.0,36826.0,0.4444444444444444,3,0,9,0
2024-09-27,วันศุกร์,1,normal,normal,75250.0,847068.0,70376.0,499414.0,82603.0,49270.0,40753.0,0.2222222222222222,4,0,9,0
2024-09-28,วันเสาร์,0,normal,normal,56714.0,636142.0,45053.0,332178.0,48780.0,32411.0,26398.0,0.0444444444444444,5,1,9,0
2024-09-29,วันอาทิตย์,0,normal,normal,50042.0,522329.0,38076.0,262078.0,39124.0,29255.0,23526.0,0.0222222222222222,6,1,9,0
2024-09-30,วันจันทร์,1,normal,normal,72602.0,818527.0,65135.0,469227.0,81218.0,46295.0,37759.0,3.6666666666666665,0,0,9,0
2024-10-01,วันอังคาร,1,normal,normal,72756.0,817626.0,65249.0,482440.0,81849.0,46524.0,20183.0,2.2,1,0,10,0
2024-10-02,วันพุธ,1,normal,normal,72361.0,820597.0,64555.0,499717.0,80904.0,45539.0,36587.0,2.6666666666666665,2,0,10,0
2024-10-03,วันพหัสบดี,1,normal,normal,75175.0,870764.0,67410.0,495752.0,83020.0,48690.0,37218.0,0.7333333333333333,3,0,10,0
2024-10-04,วันศุกร์,1,normal,normal,78197.0,913104.0,69642.0,509210.0,83939.0,49543.0,40579.0,0.2888888888888889,4,0,10,0
2024-10-05,วันเสาร์,0,normal,normal,57494.0,669063.0,49607.0,354739.0,52832.0,35916.0,28867.0,0.2,5,1,10,0
2024-10-06,วันอาทิตย์,0,normal,normal,49609.0,556483.0,42278.0,294142.0,41756.0,31283.0,25524.0,3.2444444444444445,6,1,10,0
2024-10-07,วันจันทร์,1,normal,normal,73392.0,809790.0,64671.0,479067.0,80299.0,45152.0,37625.0,0.0,0,0,10,0
2024-10-08,วันอังคาร,1,normal,normal,73887.0,832969.0,65385.0,491896.0,81864.0,45368.0,36564.0,1.6,1,0,10,0
2024-10-09,วันพุธ,1,normal,normal,72977.0,811744.0,64509.0,491259.0,81992.0,45008.0,37198.0,0.0,2,0,10,0
2024-10-10,วันพหัสบดี,1,normal,normal,75726.0,840162.0,67315.0,523872.0,84431.0,47033.0,38833.0,1.4444444444444444,3,0,10,0
2024-10-11,วันศุกร์,1,normal,normal,77986.0,846615.0,67639.0,532315.0,82459.0,48450.0,41023.0,0.0222222222222222,4,0,10,0
2024-10-12,วันเสาร์,0,normal,normal,57648.0,661127.0,44279.0,372564.0,49473.0,34433.0,26125.0,0.0,5,1,10,0
2024-10-13,วันอาทิตย์,0,holiday,วันนวมินทรมหาราช,48488.0,522340.0,35950.0,306484.0,38461.0,29375.0,24307.0,2.911111111111111,6,1,10,0
2024-10-14,วันจันทร์,0,holiday,วันหยุดชดเชย,50074.0,456549.0,33237.0,271099.0,37351.0,25586.0,24875.0,0.0222222222222222,0,0,10,0
2024-10-15,วันอังคาร,1,normal,normal,74446.0,785586.0,63276.0,513025.0,82912.0,44460.0,39575.0,0.2,1,0,10,0
2024-10-16,วันพุธ,1,normal,normal,72967.0,762725.0,60741.0,502914.0,80633.0,44926.0,38110.0,2.711111111111111,2,0,10,0
2024-10-17,วันพหัสบดี,1,normal,normal,73844.0,756431.0,61421.0,505576.0,80277.0,46449.0,37829.0,0.2222222222222222,3,0,10,0
2024-10-18,วันศุกร์,1,normal,normal,78344.0,802801.0,66360.0,536327.0,81832.0,52759.0,41175.0,6.666666666666667,4,0,10,1
2024-10-19,วันเสาร์,0,normal,normal,57118.0,609917.0,44034.0,383362.0,48428.0,35933.0,29100.0,1.6888888888888889,5,1,10,0
2024-10-20,วันอาทิตย์,0,normal,normal,50192.0,499663.0,35349.0,309982.0,39232.0,29659.0,26109.0,0.4666666666666667,6,1,10,0
2024-10-21,วันจันทร์,1,normal,normal,70530.0,703364.0,59568.0,456330.0,76202.0,46187.0,36566.0,0.3111111111111111,0,0,10,0
2024-10-22,วันอังคาร,1,normal,normal,74007.0,763915.0,62060.0,483992.0,78566.0,46274.0,37452.0,4.044444444444444,1,0,10,0
2024-10-23,วันพุธ,0,holiday,วันปิยมหาราช,45081.0,491777.0,33363.0,245159.0,36332.0,27740.0,21842.0,0.0222222222222222,2,0,10,0
2024-10-24,วันพหัสบดี,1,normal,normal,72245.0,734710.0,58137.0,458484.0,76989.0,45233.0,36341.0,0.6000000000000001,3,0,10,0
2024-10-25,วันศุกร์,1,normal,normal,75030.0,800103.0,61631.0,484481.0,78751.0,48368.0,39250.0,0.0,4,0,10,0
2024-10-26,วันเสาร์,0,normal,normal,53998.0,632521.0,42153.0,324822.0,45132.0,35746.0,26245.0,0.0,5,1,10,0
2024-10-27,วันอาทิตย์,0,normal,normal,50480.0,533162.0,34415.0,281185.0,38312.0,31173.0,25010.0,0.4666666666666667,6,1,10,0
2024-10-28,วันจันทร์,1,normal,normal,71094.0,800197.0,61508.0,468087.0,80192.0,45354.0,36948.0,0.6444444444444444,0,0,10,0
2024-10-29,วันอังคาร,1,normal,normal,75140.0,830983.0,62839.0,495201.0,82026.0,45904.0,37473.0,7.533333333333333,1,0,10,1
2024-10-30,วันพุธ,1,normal,normal,75101.0,846400.0,65731.0,504122.0,82724.0,47705.0,37547.0,0.0222222222222222,2,0,10,0
2024-10-31,วันพหัสบดี,1,normal,normal,78396.0,894686.0,67115.0,527935.0,84043.0,48759.0,38399.0,0.0,3,0,10,0
2024-11-01,วันศุกร์,1,normal,normal,78396.0,998134.0,70519.0,536946.0,85489.0,52587.0,41964.0,2.933333333333333,4,0,11,0
2024-11-02,วันเสาร์,0,normal,normal,60512.0,714034.0,48019.0,390142.0,56441.0,40843.0,29433.0,0.0,5,1,11,0
2024-11-03,วันอาทิตย์,0,normal,normal,53692.0,549675.0,39326.0,318728.0,41355.0,33044.0,25620.0,0.0,6,1,11,0
2024-11-04,วันจันทร์,1,normal,normal,74134.0,814603.0,64961.0,491710.0,81448.0,47045.0,38389.0,0.0,0,0,11,0
2024-11-05,วันอังคาร,1,normal,normal,74824.0,842702.0,65995.0,511381.0,83888.0,47078.0,37761.0,0.0888888888888888,1,0,11,0
2024-11-06,วันพุธ,1,normal,normal,74122.0,835663.0,64664.0,515018.0,83821.0,47955.0,37163.0,0.0,2,0,11,0
2024-11-07,วันพหัสบดี,1,normal,normal,75107.0,847110.0,65475.0,514608.0,82579.0,47301.0,38970.0,0.0,3,0,11,0
2024-11-08,วันศุกร์,1,normal,normal,78487.0,894025.0,70418.0,537940.0,84565.0,49495.0,46309.0,0.0,4,0,11,0
2024-11-09,วันเสาร์,0,normal,normal,62349.0,680497.0,48250.0,399652.0,50953.0,36827.0,35920.0,0.0222222222222222,5,1,11,0
2024-11-10,วันอาทิตย์,0,normal,normal,54846.0,555344.0,39703.0,321571.0,41744.0,32043.0,26299.0,0.0,6,1,11,0
2024-11-11,วันจันทร์,1,normal,normal,73381.0,810179.0,64583.0,491063.0,79389.0,45503.0,37915.0,0.0,0,0,11,0
2024-11-12,วันอังคาร,1,normal,normal,75539.0,837870.0,64605.0,514811.0,82386.0,46375.0,36657.0,0.0,1,0,11,0
2024-11-13,วันพุธ,1,normal,normal,74439.0,838061.0,67149.0,516922.0,81256.0,46080.0,36828.0,0.0,2,0,11,0
2024-11-14,วันพหัสบดี,1,normal,normal,76008.0,858292.0,66075.0,521064.0,81532.0,46644.0,37909.0,1.7111111111111112,3,0,11,0
2024-11-15,วันศุกร์,1,normal,normal,81748.0,993221.0,79125.0,558165.0,86279.0,54050.0,45067.0,1.4222222222222225,4,0,11,0
2024-11-16,วันเสาร์,0,normal,normal,55310.0,599118.0,45545.0,339927.0,45861.0,33950.0,27837.0,0.0,5,1,11,0
2024-11-17,วันอาทิตย์,0,normal,normal,48838.0,501424.0,36963.0,268725.0,37701.0,27931.0,24452.0,3.511111111111111,6,1,11,0
2024-11-18,วันจันทร์,1,normal,normal,73449.0,801227.0,64058.0,483582.0,81134.0,45092.0,36625.0,0.0,0,0,11,0
2024-11-19,วันอังคาร,1,normal,normal,76073.0,839301.0,65119.0,506261.0,83943.0,45157.0,36162.0,0.0,1,0,11,0
2024-11-20,วันพุธ,1,normal,normal,74202.0,838806.0,65836.0,503479.0,81780.0,46506.0,36845.0,0.0222222222222222,2,0,11,0
2024-11-21,วันพหัสบดี,1,normal,normal,75073.0,843470.0,64807.0,502638.0,81428.0,45883.0,37169.0,0.0,3,0,11,0
2024-11-22,วันศุกร์,1,normal,normal,77375.0,872277.0,68749.0,514819.0,82249.0,47877.0,40307.0,0.0,4,0,11,0
2024-11-23,วันเสาร์,0,normal,normal,53692.0,648789.0,43104.0,382761.0,49217.0,33732.0,28902.0,0.0222222222222222,5,1,11,0
2024-11-24,วันอาทิตย์,0,normal,normal,50372.0,516639.0,34559.0,264245.0,37069.0,27559.0,23819.0,0.0222222222222222,6,1,11,0
2024-11-25,วันจันทร์,1,normal,normal,74802.0,825245.0,66530.0,473853.0,82077.0,45673.0,38775.0,0.0,0,0,11,0
2024-11-26,วันอังคาร,1,normal,normal,75333.0,847872.0,66248.0,493210.0,82833.0,48441.0,37895.0,0.0,1,0,11,0
2024-11-27,วันพุธ,1,normal,normal,74875.0,846045.0,68420.0,506934.0,82873.0,46482.0,37874.0,0.0,2,0,11,0
2024-11-28,วันพหัสบดี,1,normal,normal,75273.0,858116.0,66790.0,502802.0,82446.0,46968.0,37991.0,0.0,3,0,11,0
2024-11-29,วันศุกร์,1,normal,normal,78823.0,933565.0,73896.0,528397.0,85565.0,49573.0,42298.0,0.0222222222222222,4,0,11,0
2024-11-30,วันเสาร์,0,normal,normal,61322.0,721110.0,50126.0,374371.0,52602.0,43729.0,29313.0,0.0,5,1,11,0
2024-12-01,วันอาทิตย์,0,normal,normal,54672.0,616960.0,43566.0,318650.0,43880.0,43187.0,26264.0,0.0,6,1,12,0
2024-12-02,วันจันทร์,1,normal,normal,74831.0,829156.0,68906.0,484333.0,84759.0,50235.0,38935.0,0.0,0,0,12,0
2024-12-03,วันอังคาร,1,normal,normal,75775.0,856152.0,68972.0,501412.0,87240.0,48842.0,38111.0,0.0,1,0,12,0
2024-12-04,วันพุธ,1,normal,normal,78134.0,877824.0,71046.0,515951.0,84952.0,52092.0,40771.0,0.0,2,0,12,0
2024-12-05,วันพหัสบดี,0,holiday,วันพ่อ,49973.0,507764.0,37118.0,269987.0,36640.0,41049.0,22086.0,0.0,3,0,12,0
2024-12-06,วันศุกร์,1,normal,normal,51799.0,822226.0,67202.0,476373.0,78400.0,49809.0,39625.0,0.0,4,0,12,0
2024-12-07,วันเสาร์,0,normal,normal,56208.0,610079.0,43815.0,346630.0,46780.0,40737.0,29525.0,0.0222222222222222,5,1,12,0
2024-12-08,วันอาทิตย์,0,normal,normal,49751.0,528920.0,38680.0,281097.0,39288.0,38910.0,28723.0,0.0,6,1,12,0
2024-12-09,วันจันทร์,1,normal,normal,70478.0,772571.0,62826.0,446573.0,74566.0,47553.0,36514.0,0.0,0,0,12,0
2024-12-10,วันอังคาร,0,holiday,วันรัฐธรรมนูญ,51799.0,549614.0,39343.0,294620.0,44973.0,45354.0,25474.0,0.0,1,0,12,0
2024-12-11,วันพุธ,1,normal,normal,74863.0,856599.0,66541.0,512295.0,83283.0,46884.0,38482.0,0.0,2,0,12,0
2024-12-12,วันพหัสบดี,1,normal,normal,76129.0,873071.0,65987.0,522471.0,83189.0,47117.0,38523.0,0.0222222222222222,3,0,12,0
2024-12-13,วันศุกร์,1,normal,normal,80375.0,928089.0,71845.0,558340.0,85924.0,50768.0,41968.0,0.8666666666666667,4,0,12,0
2024-12-14,วันเสาร์,0,normal,normal,66071.0,727045.0,45699.0,430905.0,53026.0,37318.0,29888.0,0.0,5,1,12,0
2024-12-15,วันอาทิตย์,0,normal,normal,55170.0,588011.0,36663.0,346883.0,42193.0,30244.0,26542.0,0.0,6,1,12,0
2024-12-16,วันจันทร์,1,normal,normal,74448.0,800820.0,63241.0,497304.0,81057.0,45630.0,37927.0,0.0,0,0,12,0
2024-12-17,วันอังคาร,1,normal,normal,74251.0,844668.0,64548.0,514342.0,82592.0,46338.0,37901.0,0.0,1,0,12,0
2024-12-18,วันพุธ,1,normal,normal,74862.0,847426.0,64409.0,523177.0,83162.0,47158.0,38307.0,0.0,2,0,12,0
2024-12-19,วันพหัสบดี,1,normal,normal,75770.0,878347.0,67217.0,521274.0,83764.0,47230.0,39993.0,0.0,3,0,12,0
2024-12-20,วันศุกร์,1,normal,normal,79527.0,933898.0,73909.0,547225.0,85868.0,51829.0,44265.0,0.0,4,0,12,0
2024-12-21,วันเสาร์,0,normal,normal,61225.0,691388.0,48520.0,413549.0,52230.0,37039.0,29899.0,0.0,5,1,12,0
2024-12-22,วันอาทิตย์,0,normal,normal,55776.0,618058.0,39445.0,341170.0,43313.0,30268.0,24896.0,0.0,6,1,12,0
2024-12-23,วันจันทร์,1,normal,normal,72448.0,826485.0,64060.0,460455.0,78039.0,43665.0,35834.0,0.0,0,0,12,0
2024-12-24,วันอังคาร,2,festival,คริสต์มาสอีฟ,73021.0,853158.0,63599.0,473825.0,78094.0,44762.0,34937.0,0.0,1,0,12,0
