วันที่,day_name,day_type,holiday_type,holiday_subject,ยานพาหนะ/ท่า,ปริมาณ
2024-07-02,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,71044.0
2024-07-02,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,842506.0
2024-07-02,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,34689.0
2024-07-03,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,494029.0
2024-07-03,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,84516.0
2024-07-03,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,44020.0
2024-07-03,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีชมพู,67322.0
2024-07-03,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,71399.0
2024-07-03,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,842254.0
2024-07-03,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,33812.0
2024-07-04,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,487085.0
2024-07-04,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,84074.0
2024-07-04,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,43344.0
2024-07-04,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีชมพู,65201.0
2024-07-04,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,71190.0
2024-07-04,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,830360.0
2024-07-04,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,33969.0
2024-07-05,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,505606.0
2024-07-05,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,85737.0
2024-07-05,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,45855.0
2024-07-05,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,72372.0
2024-07-05,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,75047.0
2024-07-05,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,881375.0
2024-07-05,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,36713.0
2024-07-06,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,337137.0
2024-07-06,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,50274.0
2024-07-06,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,32864.0
2024-07-06,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีชมพู,47279.0
2024-07-06,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,54817.0
2024-07-06,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,646461.0
2024-07-06,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,24182.0
2024-07-07,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,271148.0
2024-07-07,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,40157.0
2024-07-07,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,28430.0
2024-07-07,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีชมพู,38690.0
2024-07-07,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,49703.0
2024-07-07,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,550573.0
2024-07-07,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,22875.0
2024-07-08,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,467161.0
2024-07-08,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,81928.0
2024-07-08,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,40906.0
2024-07-08,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,65218.0
2024-07-08,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,69973.0
2024-07-08,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,805541.0
2024-07-08,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,35378.0
2024-07-09,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,485043.0
2024-07-09,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,84008.0
2024-07-09,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,41809.0
2024-07-09,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีชมพู,64368.0
2024-07-09,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,70467.0
2024-07-09,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,827577.0
2024-07-09,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,34487.0
2024-07-10,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,489460.0
2024-07-10,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,82869.0
2024-07-10,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,43499.0
2024-07-10,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีชมพู,64009.0
2024-07-10,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,71395.0
2024-07-10,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,826075.0
2024-07-10,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,34163.0
2024-07-11,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,492108.0
2024-07-11,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,84385.0
2024-07-11,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,43219.0
2024-07-11,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีชมพู,67197.0
2024-07-11,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,71568.0
2024-07-11,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,836177.0
2024-07-11,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,34917.0
2024-07-12,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,504737.0
2024-07-12,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,84803.0
2024-07-12,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,46163.0
2024-07-12,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,72295.0
2024-07-12,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,74307.0
2024-07-12,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,877643.0
2024-07-12,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,37813.0
2024-07-13,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,321604.0
2024-07-13,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,47062.0
2024-07-13,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,31603.0
2024-07-13,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีชมพู,44727.0
2024-07-13,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,53903.0
2024-07-13,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,625075.0
2024-07-13,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,24155.0
2024-07-14,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,264151.0
2024-07-14,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,38982.0
2024-07-14,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,27221.0
2024-07-14,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีชมพู,37505.0
2024-07-14,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,47761.0
2024-07-14,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,527811.0
2024-07-14,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,21571.0
2024-07-15,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,464388.0
2024-07-15,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,81324.0
2024-07-15,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,40691.0
2024-07-15,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,64559.0
2024-07-15,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,70235.0
2024-07-15,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,799975.0
2024-07-15,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,35071.0
2024-07-16,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,477932.0
2024-07-16,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,82637.0
2024-07-16,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,40991.0
2024-07-16,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีชมพู,63765.0
2024-07-16,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,70525.0
2024-07-16,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,810565.0
2024-07-16,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,34661.0
2024-07-17,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,485611.0
2024-07-17,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,81479.0
2024-07-17,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,41785.0
2024-07-17,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีชมพู,64156.0
2024-07-17,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,70088.0
2024-07-17,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,820603.0
2024-07-17,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,34822.0
2024-07-18,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,485123.0
2024-07-18,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,82580.0
2024-07-18,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,41262.0
2024-07-18,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีชมพู,67197.0
2024-07-18,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,71698.0
2024-07-18,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,825150.0
2024-07-18,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,35199.0
2024-07-19,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,498315.0
2024-07-19,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,84736.0
2024-07-19,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,44887.0
2024-07-19,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,68722.0
2024-07-19,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,76138.0
2024-07-19,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,867313.0
2024-07-19,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,39289.0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีน้ำเงิน,305878.0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีม่วง,41873.0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีเหลือง,28523.0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีชมพู,28023.0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้า ARL,50757.0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้า BTS,580230.0
2024-07-20,วันเสาร์,0,holiday,วันอาสาฬหบูชา,รถไฟฟ้าสายสีแดง,24418.0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีน้ำเงิน,255844.0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีม่วง,35046.0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีเหลือง,25763.0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีชมพู,32812.0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้า ARL,44800.0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้า BTS,502667.0
2024-07-21,วันอาทิตย์,0,holiday,วันเข้าพรรษา (ราชการ),รถไฟฟ้าสายสีแดง,19515.0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีน้ำเงิน,253216.0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีม่วง,37568.0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีเหลือง,24312.0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีชมพู,32372.0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้า ARL,47770.0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้า BTS,469654.0
2024-07-22,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีแดง,21719.0
2024-07-23,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,486045.0
2024-07-23,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,83141.0
2024-07-23,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,40705.0
2024-07-23,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีชมพู,64782.0
2024-07-23,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,70648.0
2024-07-23,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,813924.0
2024-07-23,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,36178.0
2024-07-24,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,495379.0
2024-07-24,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,82774.0
2024-07-24,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,40721.0
2024-07-24,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีชมพู,64655.0
2024-07-24,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,71696.0
2024-07-24,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,834734.0
2024-07-24,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,35942.0
2024-07-25,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,504210.0
2024-07-25,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,83305.0
2024-07-25,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,42313.0
2024-07-25,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีชมพู,65666.0
2024-07-25,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,73604.0
2024-07-25,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,849048.0
2024-07-25,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,37197.0
2024-07-26,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,519612.0
2024-07-26,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,84042.0
2024-07-26,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,44550.0
2024-07-26,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,70425.0
2024-07-26,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,76313.0
2024-07-26,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,885157.0
2024-07-26,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,41319.0
2024-07-27,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,326718.0
2024-07-27,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,46852.0
2024-07-27,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,29675.0
2024-07-27,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีชมพู,43769.0
2024-07-27,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,54008.0
2024-07-27,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,620805.0
2024-07-27,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,25430.0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีน้ำเงิน,284689.0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีม่วง,36588.0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีเหลือง,28562.0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีชมพู,35800.0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้า ARL,49099.0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้า BTS,532263.0
2024-07-28,วันอาทิตย์,0,holiday,วันเฉลิมฯ พระวชิรเกล้าเจ้าอยู่หัว,รถไฟฟ้าสายสีแดง,21214.0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีน้ำเงิน,231972.0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีม่วง,34474.0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีเหลือง,24026.0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีชมพู,32696.0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้า ARL,46289.0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้า BTS,465608.0
2024-07-29,วันจันทร์,0,holiday,วันหยุดชดเชย,รถไฟฟ้าสายสีแดง,21437.0
2024-07-30,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,487233.0
2024-07-30,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,83893.0
2024-07-30,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,41233.0
2024-07-30,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีชมพู,68097.0
2024-07-30,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,72813.0
2024-07-30,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,832121.0
2024-07-30,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,37423.0
2024-07-31,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,496793.0
2024-07-31,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,83350.0
2024-07-31,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,43839.0
2024-07-31,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีชมพู,67654.0
2024-07-31,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,73981.0
2024-07-31,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,849647.0
2024-07-31,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,36490.0
2024-08-01,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,503425.0
2024-08-01,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,85203.0
2024-08-01,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,43662.0
2024-08-01,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีชมพู,66925.0
2024-08-01,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,73687.0
2024-08-01,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,853605.0
2024-08-01,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,36870.0
2024-08-02,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,509422.0
2024-08-02,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,85591.0
2024-08-02,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,45999.0
2024-08-02,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,70133.0
2024-08-02,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,75041.0
2024-08-02,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,892210.0
2024-08-02,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,38900.0
2024-08-03,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,328019.0
2024-08-03,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,49458.0
2024-08-03,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,35477.0
2024-08-03,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีชมพู,46873.0
2024-08-03,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,58234.0
2024-08-03,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,669561.0
2024-08-03,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,26349.0
2024-08-04,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,285639.0
2024-08-04,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,40737.0
2024-08-04,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,32427.0
2024-08-04,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีชมพู,39029.0
2024-08-04,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,50617.0
2024-08-04,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,569569.0
2024-08-04,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,23179.0
2024-08-05,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,501022.0
2024-08-05,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,84098.0
2024-08-05,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,46727.0
2024-08-05,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,68056.0
2024-08-05,วันจันทร์,1,normal,normal,รถไฟฟ้า ARL,74423.0
2024-08-05,วันจันทร์,1,normal,normal,รถไฟฟ้า BTS,851276.0
2024-08-05,วันจันทร์,1,normal,normal,รถไฟฟ้าสายสีแดง,36713.0
2024-08-06,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,514916.0
2024-08-06,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีม่วง,85314.0
2024-08-06,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีเหลือง,45019.0
2024-08-06,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีชมพู,66304.0
2024-08-06,วันอังคาร,1,normal,normal,รถไฟฟ้า ARL,74189.0
2024-08-06,วันอังคาร,1,normal,normal,รถไฟฟ้า BTS,867943.0
2024-08-06,วันอังคาร,1,normal,normal,รถไฟฟ้าสายสีแดง,36104.0
2024-08-07,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,513348.0
2024-08-07,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีม่วง,84238.0
2024-08-07,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีเหลือง,45905.0
2024-08-07,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีชมพู,65789.0
2024-08-07,วันพุธ,1,normal,normal,รถไฟฟ้า ARL,74712.0
2024-08-07,วันพุธ,1,normal,normal,รถไฟฟ้า BTS,855497.0
2024-08-07,วันพุธ,1,normal,normal,รถไฟฟ้าสายสีแดง,35858.0
2024-08-08,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,517352.0
2024-08-08,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีม่วง,85964.0
2024-08-08,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีเหลือง,44453.0
2024-08-08,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีชมพู,66914.0
2024-08-08,วันพหัสบดี,1,normal,normal,รถไฟฟ้า ARL,76502.0
2024-08-08,วันพหัสบดี,1,normal,normal,รถไฟฟ้า BTS,865595.0
2024-08-08,วันพหัสบดี,1,normal,normal,รถไฟฟ้าสายสีแดง,36513.0
2024-08-09,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,527474.0
2024-08-09,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีม่วง,87352.0
2024-08-09,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีเหลือง,47305.0
2024-08-09,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีชมพู,71390.0
2024-08-09,วันศุกร์,1,normal,normal,รถไฟฟ้า ARL,81554.0
2024-08-09,วันศุกร์,1,normal,normal,รถไฟฟ้า BTS,905285.0
2024-08-09,วันศุกร์,1,normal,normal,รถไฟฟ้าสายสีแดง,40763.0
2024-08-10,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,328527.0
2024-08-10,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีม่วง,50507.0
2024-08-10,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,34373.0
2024-08-10,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีชมพู,45439.0
2024-08-10,วันเสาร์,0,normal,normal,รถไฟฟ้า ARL,56971.0
2024-08-10,วันเสาร์,0,normal,normal,รถไฟฟ้า BTS,638490.0
2024-08-10,วันเสาร์,0,normal,normal,รถไฟฟ้าสายสีแดง,25254.0
2024-08-11,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีน้ำเงิน,277332.0
2024-08-11,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีม่วง,38560.0
2024-08-11,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีเหลือง,30420.0
2024-08-11,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีชมพู,37618.0
2024-08-11,วันอาทิตย์,0,normal,normal,รถไฟฟ้า ARL,49625.0
2024-08-11,วันอาทิตย์,0,normal,normal,รถไฟฟ้า BTS,563921.0
2024-08-11,วันอาทิตย์,0,normal,normal,รถไฟฟ้าสายสีแดง,21139.0
2024-08-12,วันจันทร์,0,holiday,วันแม่,รถไฟฟ้าสายสีน้ำเงิน,229916.0
2024-08-12,วันจันทร์,0,holiday,วันแม่,รถไฟฟ้าสายสีม่วง,33803.0
2024-08-12,วันจันทร์,0,holiday,วันแม่,รถไฟฟ้าสายสีเหลือง,26824.0
