ยานพาหนะ/ท่า,วันที่,ปริมาณ
รถไฟฟ้าสายสีน้ำเงิน,2022-06-23,293463.0
รถไฟฟ้าสายสีม่วง,2022-06-23,39183.0
รถไฟฟ้า ARL,2022-06-23,48817.0
รถไฟฟ้า BTS,2022-06-23,628136.0
รถไฟฟ้าสายสีแดง,2022-06-23,14337.0
รถไฟฟ้าสายสีน้ำเงิน,2022-06-24,311217.0
รถไฟฟ้าสายสีม่วง,2022-06-24,41766.0
รถไฟฟ้า ARL,2022-06-24,53380.0
รถไฟฟ้า BTS,2022-06-24,680107.0
รถไฟฟ้าสายสีแดง,2022-06-24,16565.0
รถไฟฟ้าสายสีน้ำเงิน,2022-06-25,208728.0
รถไฟฟ้าสายสีม่วง,2022-06-25,25887.0
รถไฟฟ้า ARL,2022-06-25,36615.0
รถไฟฟ้า BTS,2022-06-25,486649.0
รถไฟฟ้าสายสีแดง,2022-06-25,11007.0
รถไฟฟ้าสายสีน้ำเงิน,2022-06-26,177851.0
รถไฟฟ้าสายสีม่วง,2022-06-26,20911.0
รถไฟฟ้า ARL,2022-06-26,31337.0
รถไฟฟ้า BTS,2022-06-26,392958.0
รถไฟฟ้าสายสีแดง,2022-06-26,9549.0
รถไฟฟ้าสายสีน้ำเงิน,2022-06-27,288211.0
รถไฟฟ้าสายสีม่วง,2022-06-27,40264.0
รถไฟฟ้า ARL,2022-06-27,48941.0
รถไฟฟ้า BTS,2022-06-27,623296.0
รถไฟฟ้าสายสีแดง,2022-06-27,15061.0
รถไฟฟ้าสายสีน้ำเงิน,2022-06-28,288826.0
รถไฟฟ้าสายสีม่วง,2022-06-28,40229.0
รถไฟฟ้า ARL,2022-06-28,49409.0
รถไฟฟ้า BTS,2022-06-28,645541.0
รถไฟฟ้าสายสีแดง,2022-06-28,15127.0
รถไฟฟ้าสายสีน้ำเงิน,2022-06-29,299574.0
รถไฟฟ้าสายสีม่วง,2022-06-29,40629.0
รถไฟฟ้า ARL,2022-06-29,49149.0
รถไฟฟ้า BTS,2022-06-29,640507.0
รถไฟฟ้าสายสีแดง,2022-06-29,15216.0
รถไฟฟ้าสายสีน้ำเงิน,2022-06-30,295493.0
รถไฟฟ้าสายสีม่วง,2022-06-30,40440.0
รถไฟฟ้า ARL,2022-06-30,50345.0
รถไฟฟ้า BTS,2022-06-30,665697.0
รถไฟฟ้าสายสีแดง,2022-06-30,15627.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-01,311299.0
รถไฟฟ้าสายสีม่วง,2022-07-01,41870.0
รถไฟฟ้า ARL,2022-07-01,54619.0
รถไฟฟ้า BTS,2022-07-01,712266.0
รถไฟฟ้าสายสีแดง,2022-07-01,18479.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-02,204026.0
รถไฟฟ้าสายสีม่วง,2022-07-02,24786.0
รถไฟฟ้า ARL,2022-07-02,41387.0
รถไฟฟ้า BTS,2022-07-02,518883.0
รถไฟฟ้าสายสีแดง,2022-07-02,14373.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-03,158743.0
รถไฟฟ้าสายสีม่วง,2022-07-03,19420.0
รถไฟฟ้า ARL,2022-07-03,39674.0
รถไฟฟ้า BTS,2022-07-03,428587.0
รถไฟฟ้าสายสีแดง,2022-07-03,11929.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-04,307413.0
รถไฟฟ้าสายสีม่วง,2022-07-04,41913.0
รถไฟฟ้า ARL,2022-07-04,52387.0
รถไฟฟ้า BTS,2022-07-04,644978.0
รถไฟฟ้าสายสีแดง,2022-07-04,16157.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-05,312419.0
รถไฟฟ้าสายสีม่วง,2022-07-05,43107.0
รถไฟฟ้า ARL,2022-07-05,50629.0
รถไฟฟ้า BTS,2022-07-05,650460.0
รถไฟฟ้าสายสีแดง,2022-07-05,15225.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-06,309031.0
รถไฟฟ้าสายสีม่วง,2022-07-06,42593.0
รถไฟฟ้า ARL,2022-07-06,50909.0
รถไฟฟ้า BTS,2022-07-06,662141.0
รถไฟฟ้าสายสีแดง,2022-07-06,15412.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-07,306088.0
รถไฟฟ้าสายสีม่วง,2022-07-07,42489.0
รถไฟฟ้า ARL,2022-07-07,52597.0
รถไฟฟ้า BTS,2022-07-07,655727.0
รถไฟฟ้าสายสีแดง,2022-07-07,15511.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-08,325288.0
รถไฟฟ้าสายสีม่วง,2022-07-08,43127.0
รถไฟฟ้า ARL,2022-07-08,54663.0
รถไฟฟ้า BTS,2022-07-08,708790.0
รถไฟฟ้าสายสีแดง,2022-07-08,17191.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-09,228606.0
รถไฟฟ้าสายสีม่วง,2022-07-09,26395.0
รถไฟฟ้า ARL,2022-07-09,36013.0
รถไฟฟ้า BTS,2022-07-09,485024.0
รถไฟฟ้าสายสีแดง,2022-07-09,11226.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-10,178853.0
รถไฟฟ้าสายสีม่วง,2022-07-10,21061.0
รถไฟฟ้า ARL,2022-07-10,32963.0
รถไฟฟ้า BTS,2022-07-10,402719.0
รถไฟฟ้าสายสีแดง,2022-07-10,9536.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-11,289314.0
รถไฟฟ้าสายสีม่วง,2022-07-11,39096.0
รถไฟฟ้า ARL,2022-07-11,51820.0
รถไฟฟ้า BTS,2022-07-11,619671.0
รถไฟฟ้าสายสีแดง,2022-07-11,15828.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-12,318132.0
รถไฟฟ้าสายสีม่วง,2022-07-12,41339.0
รถไฟฟ้า ARL,2022-07-12,63773.0
รถไฟฟ้า BTS,2022-07-12,660435.0
รถไฟฟ้าสายสีแดง,2022-07-12,17809.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-13,159086.0
รถไฟฟ้าสายสีม่วง,2022-07-13,18743.0
รถไฟฟ้า ARL,2022-07-13,34058.0
รถไฟฟ้า BTS,2022-07-13,386065.0
รถไฟฟ้าสายสีแดง,2022-07-13,10123.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-14,240694.0
รถไฟฟ้าสายสีม่วง,2022-07-14,26849.0
รถไฟฟ้า ARL,2022-07-14,42654.0
รถไฟฟ้า BTS,2022-07-14,500630.0
รถไฟฟ้าสายสีแดง,2022-07-14,11438.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-15,248745.0
รถไฟฟ้าสายสีม่วง,2022-07-15,28515.0
รถไฟฟ้า ARL,2022-07-15,43478.0
รถไฟฟ้า BTS,2022-07-15,519531.0
รถไฟฟ้าสายสีแดง,2022-07-15,12385.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-16,179930.0
รถไฟฟ้าสายสีม่วง,2022-07-16,20775.0
รถไฟฟ้า ARL,2022-07-16,34176.0
รถไฟฟ้า BTS,2022-07-16,411141.0
รถไฟฟ้าสายสีแดง,2022-07-16,10379.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-17,152421.0
รถไฟฟ้าสายสีม่วง,2022-07-17,18538.0
รถไฟฟ้า ARL,2022-07-17,33195.0
รถไฟฟ้า BTS,2022-07-17,368582.0
รถไฟฟ้าสายสีแดง,2022-07-17,10201.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-18,295228.0
รถไฟฟ้าสายสีม่วง,2022-07-18,39512.0
รถไฟฟ้า ARL,2022-07-18,50450.0
รถไฟฟ้า BTS,2022-07-18,616512.0
รถไฟฟ้าสายสีแดง,2022-07-18,16356.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-19,308110.0
รถไฟฟ้าสายสีม่วง,2022-07-19,41989.0
รถไฟฟ้า ARL,2022-07-19,50397.0
รถไฟฟ้า BTS,2022-07-19,620199.0
รถไฟฟ้าสายสีแดง,2022-07-19,15467.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-20,303678.0
รถไฟฟ้าสายสีม่วง,2022-07-20,41902.0
รถไฟฟ้า ARL,2022-07-20,51073.0
รถไฟฟ้า BTS,2022-07-20,646315.0
รถไฟฟ้าสายสีแดง,2022-07-20,15594.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-21,314184.0
รถไฟฟ้าสายสีม่วง,2022-07-21,42405.0
รถไฟฟ้า ARL,2022-07-21,54851.0
รถไฟฟ้า BTS,2022-07-21,624799.0
รถไฟฟ้าสายสีแดง,2022-07-21,15373.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-22,313652.0
รถไฟฟ้าสายสีม่วง,2022-07-22,42169.0
รถไฟฟ้า ARL,2022-07-22,53986.0
รถไฟฟ้า BTS,2022-07-22,692379.0
รถไฟฟ้าสายสีแดง,2022-07-22,17417.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-23,203542.0
รถไฟฟ้าสายสีม่วง,2022-07-23,24962.0
รถไฟฟ้า ARL,2022-07-23,37150.0
รถไฟฟ้า BTS,2022-07-23,470935.0
รถไฟฟ้าสายสีแดง,2022-07-23,12092.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-24,159247.0
รถไฟฟ้าสายสีม่วง,2022-07-24,19561.0
รถไฟฟ้า ARL,2022-07-24,32791.0
รถไฟฟ้า BTS,2022-07-24,381051.0
รถไฟฟ้าสายสีแดง,2022-07-24,10201.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-25,291981.0
รถไฟฟ้าสายสีม่วง,2022-07-25,41385.0
รถไฟฟ้า ARL,2022-07-25,52380.0
รถไฟฟ้า BTS,2022-07-25,647371.0
รถไฟฟ้าสายสีแดง,2022-07-25,16085.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-26,317639.0
รถไฟฟ้าสายสีม่วง,2022-07-26,41518.0
รถไฟฟ้า ARL,2022-07-26,53639.0
รถไฟฟ้า BTS,2022-07-26,658484.0
รถไฟฟ้าสายสีแดง,2022-07-26,16226.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-27,334237.0
รถไฟฟ้าสายสีม่วง,2022-07-27,43217.0
รถไฟฟ้า ARL,2022-07-27,55754.0
รถไฟฟ้า BTS,2022-07-27,693750.0
รถไฟฟ้าสายสีแดง,2022-07-27,18443.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-28,170652.0
รถไฟฟ้าสายสีม่วง,2022-07-28,19025.0
รถไฟฟ้า ARL,2022-07-28,34900.0
รถไฟฟ้า BTS,2022-07-28,398740.0
รถไฟฟ้าสายสีแดง,2022-07-28,11295.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-29,225693.0
รถไฟฟ้าสายสีม่วง,2022-07-29,25130.0
รถไฟฟ้า ARL,2022-07-29,43841.0
รถไฟฟ้า BTS,2022-07-29,488033.0
รถไฟฟ้าสายสีแดง,2022-07-29,12053.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-30,211141.0
รถไฟฟ้าสายสีม่วง,2022-07-30,23931.0
รถไฟฟ้า ARL,2022-07-30,43939.0
รถไฟฟ้า BTS,2022-07-30,458476.0
รถไฟฟ้าสายสีแดง,2022-07-30,14027.0
รถไฟฟ้าสายสีน้ำเงิน,2022-07-31,176547.0
รถไฟฟ้าสายสีม่วง,2022-07-31,20912.0
รถไฟฟ้า ARL,2022-07-31,38133.0
รถไฟฟ้า BTS,2022-07-31,405312.0
รถไฟฟ้าสายสีแดง,2022-07-31,14004.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-01,307239.0
รถไฟฟ้าสายสีม่วง,2022-08-01,42112.0
รถไฟฟ้า ARL,2022-08-01,53250.0
รถไฟฟ้า BTS,2022-08-01,635046.0
รถไฟฟ้าสายสีแดง,2022-08-01,16593.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-02,308086.0
รถไฟฟ้าสายสีม่วง,2022-08-02,42634.0
รถไฟฟ้า ARL,2022-08-02,53296.0
รถไฟฟ้า BTS,2022-08-02,654082.0
รถไฟฟ้าสายสีแดง,2022-08-02,16282.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-03,318781.0
รถไฟฟ้าสายสีม่วง,2022-08-03,43720.0
รถไฟฟ้า ARL,2022-08-03,51918.0
รถไฟฟ้า BTS,2022-08-03,664273.0
รถไฟฟ้าสายสีแดง,2022-08-03,15470.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-04,313619.0
รถไฟฟ้าสายสีม่วง,2022-08-04,42035.0
รถไฟฟ้า ARL,2022-08-04,52370.0
รถไฟฟ้า BTS,2022-08-04,649185.0
รถไฟฟ้าสายสีแดง,2022-08-04,15811.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-05,327335.0
รถไฟฟ้าสายสีม่วง,2022-08-05,43770.0
รถไฟฟ้า ARL,2022-08-05,56620.0
รถไฟฟ้า BTS,2022-08-05,716858.0
รถไฟฟ้าสายสีแดง,2022-08-05,17949.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-06,209450.0
รถไฟฟ้าสายสีม่วง,2022-08-06,24687.0
รถไฟฟ้า ARL,2022-08-06,43223.0
รถไฟฟ้า BTS,2022-08-06,517964.0
รถไฟฟ้าสายสีแดง,2022-08-06,12208.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-07,170294.0
รถไฟฟ้าสายสีม่วง,2022-08-07,19029.0
รถไฟฟ้า ARL,2022-08-07,35716.0
รถไฟฟ้า BTS,2022-08-07,427680.0
รถไฟฟ้าสายสีแดง,2022-08-07,10879.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-08,307655.0
รถไฟฟ้าสายสีม่วง,2022-08-08,42928.0
รถไฟฟ้า ARL,2022-08-08,54675.0
รถไฟฟ้า BTS,2022-08-08,661231.0
รถไฟฟ้าสายสีแดง,2022-08-08,16269.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-09,332656.0
รถไฟฟ้าสายสีม่วง,2022-08-09,42981.0
รถไฟฟ้า ARL,2022-08-09,54460.0
รถไฟฟ้า BTS,2022-08-09,669449.0
รถไฟฟ้าสายสีแดง,2022-08-09,15633.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-10,337520.0
รถไฟฟ้าสายสีม่วง,2022-08-10,43148.0
รถไฟฟ้า ARL,2022-08-10,55696.0
รถไฟฟ้า BTS,2022-08-10,677008.0
รถไฟฟ้าสายสีแดง,2022-08-10,15914.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-11,352123.0
รถไฟฟ้าสายสีม่วง,2022-08-11,43718.0
รถไฟฟ้า ARL,2022-08-11,59147.0
รถไฟฟ้า BTS,2022-08-11,720768.0
รถไฟฟ้าสายสีแดง,2022-08-11,18314.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-12,197477.0
รถไฟฟ้าสายสีม่วง,2022-08-12,23168.0
รถไฟฟ้า ARL,2022-08-12,34764.0
รถไฟฟ้า BTS,2022-08-12,402939.0
รถไฟฟ้าสายสีแดง,2022-08-12,10565.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-13,202857.0
รถไฟฟ้าสายสีม่วง,2022-08-13,23663.0
รถไฟฟ้า ARL,2022-08-13,36197.0
รถไฟฟ้า BTS,2022-08-13,442956.0
รถไฟฟ้าสายสีแดง,2022-08-13,10980.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-14,176333.0
รถไฟฟ้าสายสีม่วง,2022-08-14,20753.0
รถไฟฟ้า ARL,2022-08-14,34349.0
รถไฟฟ้า BTS,2022-08-14,386907.0
รถไฟฟ้าสายสีแดง,2022-08-14,10842.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-15,323542.0
รถไฟฟ้าสายสีม่วง,2022-08-15,42470.0
รถไฟฟ้า ARL,2022-08-15,56904.0
รถไฟฟ้า BTS,2022-08-15,662521.0
รถไฟฟ้าสายสีแดง,2022-08-15,16889.0
รถไฟฟ้าสายสีน้ำเงิน,2022-08-16,341346.0
รถไฟฟ้าสายสีม่วง,2022-08-16,44369.0
รถไฟฟ้า ARL,2022-08-16,56475.0
รถไฟฟ้า BTS,2022-08-16,667923.0
รถไฟฟ้าสายสีแดง,2022-08-16,15965.0
